month,year,hour,x,full name,lat,lon
7,2011,18,109.8328402,Montgomery St.,37.789405,-122.401066
8,2011,18,120.1470588,Montgomery St.,37.789405,-122.401066
9,2011,18,123.3115502,Montgomery St.,37.789405,-122.401066
10,2011,18,128.3769808,Montgomery St.,37.789405,-122.401066
11,2011,18,120.0133964,Montgomery St.,37.789405,-122.401066
12,2011,18,101.5111111,Montgomery St.,37.789405,-122.401066
1,2011,19,53.71941896,Montgomery St.,37.789405,-122.401066
2,2011,19,59.15320566,Montgomery St.,37.789405,-122.401066
3,2011,19,61.5764355,Montgomery St.,37.789405,-122.401066
4,2011,19,56.00840979,Montgomery St.,37.789405,-122.401066
5,2011,19,52.40946046,Montgomery St.,37.789405,-122.401066
6,2011,19,59.28146453,Montgomery St.,37.789405,-122.401066
7,2011,19,54.2698295,Montgomery St.,37.789405,-122.401066
8,2011,19,60.18463811,Montgomery St.,37.789405,-122.401066
9,2011,19,62.30792683,Montgomery St.,37.789405,-122.401066
10,2011,19,64.50284784,Montgomery St.,37.789405,-122.401066
11,2011,19,58.94365079,Montgomery St.,37.789405,-122.401066
12,2011,19,48.8175726,Montgomery St.,37.789405,-122.401066
1,2011,20,24.25039124,Montgomery St.,37.789405,-122.401066
2,2011,20,27.11298482,Montgomery St.,37.789405,-122.401066
3,2011,20,28.27279522,Montgomery St.,37.789405,-122.401066
4,2011,20,27.11093991,Montgomery St.,37.789405,-122.401066
5,2011,20,25.78247958,Montgomery St.,37.789405,-122.401066
6,2011,20,28.5862069,Montgomery St.,37.789405,-122.401066
7,2011,20,27.63990998,Montgomery St.,37.789405,-122.401066
8,2011,20,30.15793413,Montgomery St.,37.789405,-122.401066
9,2011,20,28.81307692,Montgomery St.,37.789405,-122.401066
10,2011,20,29.61120264,Montgomery St.,37.789405,-122.401066
11,2011,20,26.9328,Montgomery St.,37.789405,-122.401066
12,2011,20,24.75978916,Montgomery St.,37.789405,-122.401066
1,2011,21,15.92241379,Montgomery St.,37.789405,-122.401066
2,2011,21,18.34417808,Montgomery St.,37.789405,-122.401066
3,2011,21,19.71088957,Montgomery St.,37.789405,-122.401066
4,2011,21,18.88395639,Montgomery St.,37.789405,-122.401066
5,2011,21,18.26752072,Montgomery St.,37.789405,-122.401066
6,2011,21,20.24554609,Montgomery St.,37.789405,-122.401066
7,2011,21,18.98335855,Montgomery St.,37.789405,-122.401066
8,2011,21,19.89099167,Montgomery St.,37.789405,-122.401066
9,2011,21,20.62354764,Montgomery St.,37.789405,-122.401066
10,2011,21,21.28583264,Montgomery St.,37.789405,-122.401066
11,2011,21,19.6204918,Montgomery St.,37.789405,-122.401066
12,2011,21,17.60689655,Montgomery St.,37.789405,-122.401066
1,2011,22,12.26519337,Montgomery St.,37.789405,-122.401066
2,2011,22,14.50949914,Montgomery St.,37.789405,-122.401066
3,2011,22,15.39509954,Montgomery St.,37.789405,-122.401066
4,2011,22,16.08445146,Montgomery St.,37.789405,-122.401066
5,2011,22,15.1525553,Montgomery St.,37.789405,-122.401066
6,2011,22,15.85680751,Montgomery St.,37.789405,-122.401066
7,2011,22,16.04033486,Montgomery St.,37.789405,-122.401066
8,2011,22,18.13007519,Montgomery St.,37.789405,-122.401066
9,2011,22,17.33254717,Montgomery St.,37.789405,-122.401066
10,2011,22,17.7665827,Montgomery St.,37.789405,-122.401066
11,2011,22,15.32321575,Montgomery St.,37.789405,-122.401066
12,2011,22,14.49424405,Montgomery St.,37.789405,-122.401066
1,2011,23,9.342651757,Montgomery St.,37.789405,-122.401066
2,2011,23,10.37795276,Montgomery St.,37.789405,-122.401066
3,2011,23,11.02155504,Montgomery St.,37.789405,-122.401066
4,2011,23,13.2299843,Montgomery St.,37.789405,-122.401066
5,2011,23,13.15956623,Montgomery St.,37.789405,-122.401066
6,2011,23,13.57781325,Montgomery St.,37.789405,-122.401066
7,2011,23,15.69551777,Montgomery St.,37.789405,-122.401066
8,2011,23,15.66615737,Montgomery St.,37.789405,-122.401066
9,2011,23,14.09756098,Montgomery St.,37.789405,-122.401066
10,2011,23,11.99491956,Montgomery St.,37.789405,-122.401066
11,2011,23,11.02965404,Montgomery St.,37.789405,-122.401066
12,2011,23,12.08635312,Montgomery St.,37.789405,-122.401066
1,2011,0,1.45482866,North Berkeley,37.873967,-122.28344
2,2011,0,1.437931034,North Berkeley,37.873967,-122.28344
3,2011,0,1.484076433,North Berkeley,37.873967,-122.28344
4,2011,0,1.599369085,North Berkeley,37.873967,-122.28344
5,2011,0,1.504823151,North Berkeley,37.873967,-122.28344
6,2011,0,1.497093023,North Berkeley,37.873967,-122.28344
7,2011,0,1.680672269,North Berkeley,37.873967,-122.28344
8,2011,0,1.596875,North Berkeley,37.873967,-122.28344
9,2011,0,1.558823529,North Berkeley,37.873967,-122.28344
10,2011,0,1.607260726,North Berkeley,37.873967,-122.28344
11,2011,0,1.470383275,North Berkeley,37.873967,-122.28344
12,2011,0,1.503378378,North Berkeley,37.873967,-122.28344
1,2011,1,1.5125,North Berkeley,37.873967,-122.28344
2,2011,1,1.275362319,North Berkeley,37.873967,-122.28344
3,2011,1,1.189189189,North Berkeley,37.873967,-122.28344
4,2011,1,1.5,North Berkeley,37.873967,-122.28344
5,2011,1,1.25,North Berkeley,37.873967,-122.28344
6,2011,1,1.349056604,North Berkeley,37.873967,-122.28344
7,2011,1,1.3125,North Berkeley,37.873967,-122.28344
8,2011,1,1.383838384,North Berkeley,37.873967,-122.28344
9,2011,1,1.24,North Berkeley,37.873967,-122.28344
10,2011,1,1.244186047,North Berkeley,37.873967,-122.28344
11,2011,1,1.409090909,North Berkeley,37.873967,-122.28344
12,2011,1,1.387096774,North Berkeley,37.873967,-122.28344
1,2011,2,1.727272727,North Berkeley,37.873967,-122.28344
6,2011,2,1,North Berkeley,37.873967,-122.28344
1,2011,3,1.25,North Berkeley,37.873967,-122.28344
6,2011,3,1,North Berkeley,37.873967,-122.28344
1,2011,4,1.3875,North Berkeley,37.873967,-122.28344
2,2011,4,1.28125,North Berkeley,37.873967,-122.28344
3,2011,4,1.402777778,North Berkeley,37.873967,-122.28344
4,2011,4,1.307692308,North Berkeley,37.873967,-122.28344
5,2011,4,1.465909091,North Berkeley,37.873967,-122.28344
6,2011,4,1.276595745,North Berkeley,37.873967,-122.28344
7,2011,4,1.211764706,North Berkeley,37.873967,-122.28344
8,2011,4,1.463157895,North Berkeley,37.873967,-122.28344
9,2011,4,1.582278481,North Berkeley,37.873967,-122.28344
10,2011,4,1.333333333,North Berkeley,37.873967,-122.28344
11,2011,4,1.389473684,North Berkeley,37.873967,-122.28344
12,2011,4,1.340659341,North Berkeley,37.873967,-122.28344
1,2011,5,2.596078431,North Berkeley,37.873967,-122.28344
2,2011,5,2.609756098,North Berkeley,37.873967,-122.28344
3,2011,5,2.561904762,North Berkeley,37.873967,-122.28344
4,2011,5,2.715277778,North Berkeley,37.873967,-122.28344
5,2011,5,2.700680272,North Berkeley,37.873967,-122.28344
6,2011,5,2.859205776,North Berkeley,37.873967,-122.28344
7,2011,5,2.501779359,North Berkeley,37.873967,-122.28344
8,2011,5,2.68902439,North Berkeley,37.873967,-122.28344
9,2011,5,2.757679181,North Berkeley,37.873967,-122.28344
10,2011,5,2.615107914,North Berkeley,37.873967,-122.28344
11,2011,5,2.72027972,North Berkeley,37.873967,-122.28344
12,2011,5,2.938931298,North Berkeley,37.873967,-122.28344
1,2011,6,4.492125984,North Berkeley,37.873967,-122.28344
2,2011,6,4.167910448,North Berkeley,37.873967,-122.28344
3,2011,6,4.328070175,North Berkeley,37.873967,-122.28344
4,2011,6,4.263450835,North Berkeley,37.873967,-122.28344
5,2011,6,4.565517241,North Berkeley,37.873967,-122.28344
6,2011,6,4.39826087,North Berkeley,37.873967,-122.28344
7,2011,6,4.236111111,North Berkeley,37.873967,-122.28344
8,2011,6,4.479717813,North Berkeley,37.873967,-122.28344
9,2011,6,4.639622642,North Berkeley,37.873967,-122.28344
10,2011,6,4.40569395,North Berkeley,37.873967,-122.28344
11,2011,6,4.779467681,North Berkeley,37.873967,-122.28344
12,2011,6,4.549019608,North Berkeley,37.873967,-122.28344
1,2011,7,9.863171355,North Berkeley,37.873967,-122.28344
2,2011,7,10.18417639,North Berkeley,37.873967,-122.28344
3,2011,7,10.14925373,North Berkeley,37.873967,-122.28344
4,2011,7,9.62426384,North Berkeley,37.873967,-122.28344
5,2011,7,10.3305187,North Berkeley,37.873967,-122.28344
6,2011,7,9.72175981,North Berkeley,37.873967,-122.28344
7,2011,7,9.148427673,North Berkeley,37.873967,-122.28344
8,2011,7,9.322295806,North Berkeley,37.873967,-122.28344
9,2011,7,10.26628571,North Berkeley,37.873967,-122.28344
10,2011,7,10.09210526,North Berkeley,37.873967,-122.28344
11,2011,7,10.04237288,North Berkeley,37.873967,-122.28344
12,2011,7,8.922222222,North Berkeley,37.873967,-122.28344
1,2011,8,16.98568282,North Berkeley,37.873967,-122.28344
2,2011,8,17.68957617,North Berkeley,37.873967,-122.28344
3,2011,8,18.72552977,North Berkeley,37.873967,-122.28344
4,2011,8,17.47690655,North Berkeley,37.873967,-122.28344
5,2011,8,17.353125,North Berkeley,37.873967,-122.28344
6,2011,8,18.49580713,North Berkeley,37.873967,-122.28344
7,2011,8,16.11680328,North Berkeley,37.873967,-122.28344
8,2011,8,18.02018163,North Berkeley,37.873967,-122.28344
9,2011,8,18.82712215,North Berkeley,37.873967,-122.28344
10,2011,8,18.01085776,North Berkeley,37.873967,-122.28344
11,2011,8,18.62311015,North Berkeley,37.873967,-122.28344
12,2011,8,16.17297297,North Berkeley,37.873967,-122.28344
1,2011,9,13.06659389,North Berkeley,37.873967,-122.28344
2,2011,9,13.74639423,North Berkeley,37.873967,-122.28344
3,2011,9,14.62724393,North Berkeley,37.873967,-122.28344
4,2011,9,13.38095238,North Berkeley,37.873967,-122.28344
5,2011,9,13.53779698,North Berkeley,37.873967,-122.28344
6,2011,9,13.90142388,North Berkeley,37.873967,-122.28344
7,2011,9,13.56435644,North Berkeley,37.873967,-122.28344
8,2011,9,13.64212679,North Berkeley,37.873967,-122.28344
9,2011,9,13.8344086,North Berkeley,37.873967,-122.28344
10,2011,9,14.31381215,North Berkeley,37.873967,-122.28344
11,2011,9,13.91933702,North Berkeley,37.873967,-122.28344
12,2011,9,12.98510638,North Berkeley,37.873967,-122.28344
1,2011,10,7.400900901,North Berkeley,37.873967,-122.28344
2,2011,10,7.643734644,North Berkeley,37.873967,-122.28344
3,2011,10,8.504961411,North Berkeley,37.873967,-122.28344
4,2011,10,7.924379233,North Berkeley,37.873967,-122.28344
5,2011,10,7.826754386,North Berkeley,37.873967,-122.28344
6,2011,10,8.649717514,North Berkeley,37.873967,-122.28344
7,2011,10,8.48600224,North Berkeley,37.873967,-122.28344
8,2011,10,9.305775764,North Berkeley,37.873967,-122.28344
9,2011,10,8.615825688,North Berkeley,37.873967,-122.28344
10,2011,10,9.04125,North Berkeley,37.873967,-122.28344
11,2011,10,8.434782609,North Berkeley,37.873967,-122.28344
12,2011,10,8.361334868,North Berkeley,37.873967,-122.28344
1,2011,11,5.536951501,North Berkeley,37.873967,-122.28344
2,2011,11,5.846547315,North Berkeley,37.873967,-122.28344
3,2011,11,5.822093023,North Berkeley,37.873967,-122.28344
4,2011,11,6.435185185,North Berkeley,37.873967,-122.28344
5,2011,11,6.18510158,North Berkeley,37.873967,-122.28344
6,2011,11,6.902007084,North Berkeley,37.873967,-122.28344
7,2011,11,6.926585095,North Berkeley,37.873967,-122.28344
8,2011,11,7.208469055,North Berkeley,37.873967,-122.28344
9,2011,11,6.535067873,North Berkeley,37.873967,-122.28344
10,2011,11,6.74691358,North Berkeley,37.873967,-122.28344
11,2011,11,6.203703704,North Berkeley,37.873967,-122.28344
12,2011,11,6.655095185,North Berkeley,37.873967,-122.28344
1,2011,12,5.144495413,North Berkeley,37.873967,-122.28344
2,2011,12,5.34556962,North Berkeley,37.873967,-122.28344
3,2011,12,5.41745283,North Berkeley,37.873967,-122.28344
4,2011,12,6.166666667,North Berkeley,37.873967,-122.28344
5,2011,12,6.196283391,North Berkeley,37.873967,-122.28344
6,2011,12,6.667484663,North Berkeley,37.873967,-122.28344
7,2011,12,6.481955763,North Berkeley,37.873967,-122.28344
8,2011,12,7.02402746,North Berkeley,37.873967,-122.28344
9,2011,12,6.250875146,North Berkeley,37.873967,-122.28344
10,2011,12,6.27798278,North Berkeley,37.873967,-122.28344
11,2011,12,5.887804878,North Berkeley,37.873967,-122.28344
12,2011,12,6.254416961,North Berkeley,37.873967,-122.28344
1,2011,13,4.932464455,North Berkeley,37.873967,-122.28344
2,2011,13,5.274007682,North Berkeley,37.873967,-122.28344
3,2011,13,5.143352601,North Berkeley,37.873967,-122.28344
4,2011,13,5.294811321,North Berkeley,37.873967,-122.28344
5,2011,13,5.162921348,North Berkeley,37.873967,-122.28344
6,2011,13,5.709794438,North Berkeley,37.873967,-122.28344
7,2011,13,5.67812142,North Berkeley,37.873967,-122.28344
8,2011,13,5.837288136,North Berkeley,37.873967,-122.28344
9,2011,13,5.677230047,North Berkeley,37.873967,-122.28344
10,2011,13,5.649188514,North Berkeley,37.873967,-122.28344
11,2011,13,5.363417569,North Berkeley,37.873967,-122.28344
12,2011,13,5.935334873,North Berkeley,37.873967,-122.28344
1,2011,14,4.289663462,North Berkeley,37.873967,-122.28344
2,2011,14,4.51930759,North Berkeley,37.873967,-122.28344
3,2011,14,4.519184652,North Berkeley,37.873967,-122.28344
4,2011,14,4.529776675,North Berkeley,37.873967,-122.28344
5,2011,14,4.659770115,North Berkeley,37.873967,-122.28344
6,2011,14,5.092215569,North Berkeley,37.873967,-122.28344
7,2011,14,4.639588101,North Berkeley,37.873967,-122.28344
8,2011,14,4.924276169,North Berkeley,37.873967,-122.28344
9,2011,14,4.962441315,North Berkeley,37.873967,-122.28344
10,2011,14,4.991389914,North Berkeley,37.873967,-122.28344
11,2011,14,4.83032491,North Berkeley,37.873967,-122.28344
12,2011,14,5.086906141,North Berkeley,37.873967,-122.28344
1,2011,15,4.973451327,North Berkeley,37.873967,-122.28344
2,2011,15,4.995139733,North Berkeley,37.873967,-122.28344
3,2011,15,5.2956621,North Berkeley,37.873967,-122.28344
4,2011,15,5.205915813,North Berkeley,37.873967,-122.28344
5,2011,15,5.416666667,North Berkeley,37.873967,-122.28344
6,2011,15,5.047508691,North Berkeley,37.873967,-122.28344
7,2011,15,4.586516854,North Berkeley,37.873967,-122.28344
8,2011,15,4.956043956,North Berkeley,37.873967,-122.28344
9,2011,15,5.474137931,North Berkeley,37.873967,-122.28344
10,2011,15,5.743712575,North Berkeley,37.873967,-122.28344
11,2011,15,5.545142857,North Berkeley,37.873967,-122.28344
12,2011,15,5.60193133,North Berkeley,37.873967,-122.28344
1,2011,16,4.829365079,North Berkeley,37.873967,-122.28344
2,2011,16,5.289558665,North Berkeley,37.873967,-122.28344
3,2011,16,5.175405148,North Berkeley,37.873967,-122.28344
4,2011,16,5.272267206,North Berkeley,37.873967,-122.28344
5,2011,16,5.443359375,North Berkeley,37.873967,-122.28344
6,2011,16,5.004153686,North Berkeley,37.873967,-122.28344
7,2011,16,4.885652643,North Berkeley,37.873967,-122.28344
8,2011,16,5.114837398,North Berkeley,37.873967,-122.28344
9,2011,16,5.647177419,North Berkeley,37.873967,-122.28344
10,2011,16,5.45464025,North Berkeley,37.873967,-122.28344
11,2011,16,5.512474012,North Berkeley,37.873967,-122.28344
12,2011,16,5.375968992,North Berkeley,37.873967,-122.28344
1,2011,17,5.640671273,North Berkeley,37.873967,-122.28344
2,2011,17,6.254310345,North Berkeley,37.873967,-122.28344
3,2011,17,6.010700389,North Berkeley,37.873967,-122.28344
4,2011,17,6.268172888,North Berkeley,37.873967,-122.28344
5,2011,17,6.280453258,North Berkeley,37.873967,-122.28344
6,2011,17,6.474876847,North Berkeley,37.873967,-122.28344
7,2011,17,5.727976767,North Berkeley,37.873967,-122.28344
8,2011,17,5.993377483,North Berkeley,37.873967,-122.28344
9,2011,17,6.628267183,North Berkeley,37.873967,-122.28344
10,2011,17,6.326446281,North Berkeley,37.873967,-122.28344
11,2011,17,6.455186304,North Berkeley,37.873967,-122.28344
12,2011,17,6.641762452,North Berkeley,37.873967,-122.28344
1,2011,18,5.268101761,North Berkeley,37.873967,-122.28344
2,2011,18,5.499472017,North Berkeley,37.873967,-122.28344
3,2011,18,5.490636704,North Berkeley,37.873967,-122.28344
4,2011,18,6.115234375,North Berkeley,37.873967,-122.28344
5,2011,18,5.864788732,North Berkeley,37.873967,-122.28344
6,2011,18,6.306653809,North Berkeley,37.873967,-122.28344
7,2011,18,5.591039085,North Berkeley,37.873967,-122.28344
8,2011,18,5.954086318,North Berkeley,37.873967,-122.28344
9,2011,18,6.303317536,North Berkeley,37.873967,-122.28344
10,2011,18,5.786079836,North Berkeley,37.873967,-122.28344
11,2011,18,5.535894843,North Berkeley,37.873967,-122.28344
12,2011,18,5.441372736,North Berkeley,37.873967,-122.28344
1,2011,19,3.781005587,North Berkeley,37.873967,-122.28344
2,2011,19,4.289537713,North Berkeley,37.873967,-122.28344
3,2011,19,4.291938998,North Berkeley,37.873967,-122.28344
4,2011,19,4.334782609,North Berkeley,37.873967,-122.28344
5,2011,19,4.214211076,North Berkeley,37.873967,-122.28344
6,2011,19,4.556375132,North Berkeley,37.873967,-122.28344
7,2011,19,4.422314911,North Berkeley,37.873967,-122.28344
8,2011,19,4.456790123,North Berkeley,37.873967,-122.28344
9,2011,19,4.497912317,North Berkeley,37.873967,-122.28344
10,2011,19,4.448430493,North Berkeley,37.873967,-122.28344
11,2011,19,4.124423963,North Berkeley,37.873967,-122.28344
12,2011,19,4.29035753,North Berkeley,37.873967,-122.28344
1,2011,20,2.406926407,North Berkeley,37.873967,-122.28344
2,2011,20,2.720965309,North Berkeley,37.873967,-122.28344
3,2011,20,2.597333333,North Berkeley,37.873967,-122.28344
4,2011,20,2.614343708,North Berkeley,37.873967,-122.28344
5,2011,20,2.717557252,North Berkeley,37.873967,-122.28344
6,2011,20,2.926302414,North Berkeley,37.873967,-122.28344
7,2011,20,2.742821473,North Berkeley,37.873967,-122.28344
8,2011,20,2.893251534,North Berkeley,37.873967,-122.28344
9,2011,20,2.779827798,North Berkeley,37.873967,-122.28344
10,2011,20,2.978142077,North Berkeley,37.873967,-122.28344
11,2011,20,2.604075691,North Berkeley,37.873967,-122.28344
12,2011,20,3.086486486,North Berkeley,37.873967,-122.28344
1,2011,21,2.267806268,North Berkeley,37.873967,-122.28344
2,2011,21,2.539534884,North Berkeley,37.873967,-122.28344
3,2011,21,2.443213296,North Berkeley,37.873967,-122.28344
4,2011,21,2.449035813,North Berkeley,37.873967,-122.28344
5,2011,21,2.481723238,North Berkeley,37.873967,-122.28344
6,2011,21,2.57721519,North Berkeley,37.873967,-122.28344
7,2011,21,2.754569191,North Berkeley,37.873967,-122.28344
8,2011,21,2.615193026,North Berkeley,37.873967,-122.28344
9,2011,21,2.579500657,North Berkeley,37.873967,-122.28344
10,2011,21,2.572637518,North Berkeley,37.873967,-122.28344
11,2011,21,2.547788873,North Berkeley,37.873967,-122.28344
12,2011,21,2.747559275,North Berkeley,37.873967,-122.28344
1,2011,22,2.098256735,North Berkeley,37.873967,-122.28344
2,2011,22,2.180438449,North Berkeley,37.873967,-122.28344
3,2011,22,2.05766526,North Berkeley,37.873967,-122.28344
4,2011,22,2.204678363,North Berkeley,37.873967,-122.28344
5,2011,22,2.193502825,North Berkeley,37.873967,-122.28344
6,2011,22,2.319942611,North Berkeley,37.873967,-122.28344
7,2011,22,2.432900433,North Berkeley,37.873967,-122.28344
8,2011,22,2.361731844,North Berkeley,37.873967,-122.28344
9,2011,22,2.214804064,North Berkeley,37.873967,-122.28344
10,2011,22,2.388272583,North Berkeley,37.873967,-122.28344
11,2011,22,2.163636364,North Berkeley,37.873967,-122.28344
12,2011,22,2.535714286,North Berkeley,37.873967,-122.28344
1,2011,23,1.802631579,North Berkeley,37.873967,-122.28344
2,2011,23,1.794520548,North Berkeley,37.873967,-122.28344
3,2011,23,1.83269962,North Berkeley,37.873967,-122.28344
4,2011,23,1.878095238,North Berkeley,37.873967,-122.28344
5,2011,23,1.889502762,North Berkeley,37.873967,-122.28344
6,2011,23,1.930902111,North Berkeley,37.873967,-122.28344
7,2011,23,2.172774869,North Berkeley,37.873967,-122.28344
8,2011,23,1.953271028,North Berkeley,37.873967,-122.28344
9,2011,23,1.899239544,North Berkeley,37.873967,-122.28344
10,2011,23,2.063786008,North Berkeley,37.873967,-122.28344
11,2011,23,1.797849462,North Berkeley,37.873967,-122.28344
12,2011,23,2.082289803,North Berkeley,37.873967,-122.28344
1,2011,0,1.126984127,North Concord/Martinez,38.003193,-122.024653
2,2011,0,1.101694915,North Concord/Martinez,38.003193,-122.024653
3,2011,0,1.081967213,North Concord/Martinez,38.003193,-122.024653
4,2011,0,1.925925926,North Concord/Martinez,38.003193,-122.024653
5,2011,0,1.257142857,North Concord/Martinez,38.003193,-122.024653
6,2011,0,1.184615385,North Concord/Martinez,38.003193,-122.024653
7,2011,0,1.231578947,North Concord/Martinez,38.003193,-122.024653
8,2011,0,1.148148148,North Concord/Martinez,38.003193,-122.024653
9,2011,0,1.043478261,North Concord/Martinez,38.003193,-122.024653
10,2011,0,4.483333333,North Concord/Martinez,38.003193,-122.024653
11,2011,0,1.103448276,North Concord/Martinez,38.003193,-122.024653
12,2011,0,1.133333333,North Concord/Martinez,38.003193,-122.024653
1,2011,1,1.047619048,North Concord/Martinez,38.003193,-122.024653
2,2011,1,1.037037037,North Concord/Martinez,38.003193,-122.024653
3,2011,1,1.048780488,North Concord/Martinez,38.003193,-122.024653
4,2011,1,1.189189189,North Concord/Martinez,38.003193,-122.024653
5,2011,1,1.073170732,North Concord/Martinez,38.003193,-122.024653
6,2011,1,1.25,North Concord/Martinez,38.003193,-122.024653
7,2011,1,1.121212121,North Concord/Martinez,38.003193,-122.024653
8,2011,1,1.290322581,North Concord/Martinez,38.003193,-122.024653
9,2011,1,1.142857143,North Concord/Martinez,38.003193,-122.024653
10,2011,1,1.138888889,North Concord/Martinez,38.003193,-122.024653
11,2011,1,1.05,North Concord/Martinez,38.003193,-122.024653
12,2011,1,1.085714286,North Concord/Martinez,38.003193,-122.024653
1,2011,2,1,North Concord/Martinez,38.003193,-122.024653
12,2011,2,1,North Concord/Martinez,38.003193,-122.024653
1,2011,3,1,North Concord/Martinez,38.003193,-122.024653
1,2011,4,1.884057971,North Concord/Martinez,38.003193,-122.024653
2,2011,4,2.127272727,North Concord/Martinez,38.003193,-122.024653
3,2011,4,2.426666667,North Concord/Martinez,38.003193,-122.024653
4,2011,4,2.04109589,North Concord/Martinez,38.003193,-122.024653
5,2011,4,1.857142857,North Concord/Martinez,38.003193,-122.024653
6,2011,4,2.013157895,North Concord/Martinez,38.003193,-122.024653
7,2011,4,1.934210526,North Concord/Martinez,38.003193,-122.024653
8,2011,4,2.0875,North Concord/Martinez,38.003193,-122.024653
9,2011,4,2.058823529,North Concord/Martinez,38.003193,-122.024653
10,2011,4,2.259259259,North Concord/Martinez,38.003193,-122.024653
11,2011,4,2.343283582,North Concord/Martinez,38.003193,-122.024653
12,2011,4,2.235294118,North Concord/Martinez,38.003193,-122.024653
1,2011,5,3.672897196,North Concord/Martinez,38.003193,-122.024653
2,2011,5,3.931147541,North Concord/Martinez,38.003193,-122.024653
3,2011,5,3.671875,North Concord/Martinez,38.003193,-122.024653
4,2011,5,3.521613833,North Concord/Martinez,38.003193,-122.024653
5,2011,5,3.782608696,North Concord/Martinez,38.003193,-122.024653
6,2011,5,3.792717087,North Concord/Martinez,38.003193,-122.024653
7,2011,5,3.663690476,North Concord/Martinez,38.003193,-122.024653
8,2011,5,3.526932084,North Concord/Martinez,38.003193,-122.024653
9,2011,5,3.406862745,North Concord/Martinez,38.003193,-122.024653
10,2011,5,3.504926108,North Concord/Martinez,38.003193,-122.024653
11,2011,5,3.478672986,North Concord/Martinez,38.003193,-122.024653
12,2011,5,3.533156499,North Concord/Martinez,38.003193,-122.024653
1,2011,6,6.570680628,North Concord/Martinez,38.003193,-122.024653
2,2011,6,6.481549815,North Concord/Martinez,38.003193,-122.024653
3,2011,6,6.44049459,North Concord/Martinez,38.003193,-122.024653
4,2011,6,6.256756757,North Concord/Martinez,38.003193,-122.024653
5,2011,6,6.388617886,North Concord/Martinez,38.003193,-122.024653
6,2011,6,6.378461538,North Concord/Martinez,38.003193,-122.024653
7,2011,6,6.736568458,North Concord/Martinez,38.003193,-122.024653
8,2011,6,6.789473684,North Concord/Martinez,38.003193,-122.024653
9,2011,6,6.679566563,North Concord/Martinez,38.003193,-122.024653
10,2011,6,7.143533123,North Concord/Martinez,38.003193,-122.024653
11,2011,6,6.658105939,North Concord/Martinez,38.003193,-122.024653
12,2011,6,6.915662651,North Concord/Martinez,38.003193,-122.024653
1,2011,7,11.80686695,North Concord/Martinez,38.003193,-122.024653
2,2011,7,11.87787356,North Concord/Martinez,38.003193,-122.024653
3,2011,7,11.79236277,North Concord/Martinez,38.003193,-122.024653
4,2011,7,12.33738192,North Concord/Martinez,38.003193,-122.024653
5,2011,7,12.21925134,North Concord/Martinez,38.003193,-122.024653
6,2011,7,11.85072655,North Concord/Martinez,38.003193,-122.024653
7,2011,7,11.47330447,North Concord/Martinez,38.003193,-122.024653
8,2011,7,12.23433584,North Concord/Martinez,38.003193,-122.024653
9,2011,7,12.41530055,North Concord/Martinez,38.003193,-122.024653
10,2011,7,11.93160055,North Concord/Martinez,38.003193,-122.024653
11,2011,7,12.88687151,North Concord/Martinez,38.003193,-122.024653
12,2011,7,11.08108108,North Concord/Martinez,38.003193,-122.024653
1,2011,8,12.46831956,North Concord/Martinez,38.003193,-122.024653
2,2011,8,12.84347826,North Concord/Martinez,38.003193,-122.024653
3,2011,8,13.79177378,North Concord/Martinez,38.003193,-122.024653
4,2011,8,12.89281046,North Concord/Martinez,38.003193,-122.024653
5,2011,8,12.91304348,North Concord/Martinez,38.003193,-122.024653
6,2011,8,12.93781095,North Concord/Martinez,38.003193,-122.024653
7,2011,8,12.39056356,North Concord/Martinez,38.003193,-122.024653
8,2011,8,13.56707317,North Concord/Martinez,38.003193,-122.024653
9,2011,8,13.85199485,North Concord/Martinez,38.003193,-122.024653
10,2011,8,13.79551451,North Concord/Martinez,38.003193,-122.024653
11,2011,8,14.08467742,North Concord/Martinez,38.003193,-122.024653
12,2011,8,12.84379172,North Concord/Martinez,38.003193,-122.024653
1,2011,9,8.698324022,North Concord/Martinez,38.003193,-122.024653
2,2011,9,9.210071942,North Concord/Martinez,38.003193,-122.024653
3,2011,9,9.854381443,North Concord/Martinez,38.003193,-122.024653
4,2011,9,9.621109608,North Concord/Martinez,38.003193,-122.024653
5,2011,9,9.646563815,North Concord/Martinez,38.003193,-122.024653
6,2011,9,9.792753623,North Concord/Martinez,38.003193,-122.024653
7,2011,9,8.902616279,North Concord/Martinez,38.003193,-122.024653
8,2011,9,9.474184783,North Concord/Martinez,38.003193,-122.024653
9,2011,9,10.95867769,North Concord/Martinez,38.003193,-122.024653
10,2011,9,11.62790698,North Concord/Martinez,38.003193,-122.024653
11,2011,9,10.69264069,North Concord/Martinez,38.003193,-122.024653
12,2011,9,9.46685879,North Concord/Martinez,38.003193,-122.024653
1,2011,10,4.802306425,North Concord/Martinez,38.003193,-122.024653
2,2011,10,5.15682968,North Concord/Martinez,38.003193,-122.024653
3,2011,10,5.477093207,North Concord/Martinez,38.003193,-122.024653
4,2011,10,5.726072607,North Concord/Martinez,38.003193,-122.024653
5,2011,10,5.473933649,North Concord/Martinez,38.003193,-122.024653
6,2011,10,5.465,North Concord/Martinez,38.003193,-122.024653
7,2011,10,5.092105263,North Concord/Martinez,38.003193,-122.024653
